subID,task,Video,Track,Timestamp,Attribute,Value,Comment
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,217.04,skill:score,29:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,219.44,skill:score,23:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,226.36,skill:score,"23:2, 3:2, 4:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,228.92,skill:score,27:3,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,230.12,skill:score,"7:2, 8:2, 31:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,232.16,skill:score,"3:2, 5:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,233.76,skill:score,"31:2, 3:2, 7:2, 8:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,235.64,skill:score,"31:2, 13:2, 16:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,237.44,skill:score,"23:2, 27:2, 28:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,239.64,skill:score,"31:2, 21:2, 13:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,242.4,skill:score,"28:2, 29:2, 3:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,248.64,skill:score,"31:2, 13:2, 16:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,250.08,skill:score,"14:3, 8:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,252,skill:score,"31:2, 21:2, 13:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,254.2,skill:score,"32:2, 24:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,257.84,skill:score,"7:2, 8:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,262.64,skill:score,"25:2, 5:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,280.72,skill:score,"25:2, 5:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,297.76,skill:score,26:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,302.48,skill:score,"25:2, 31:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,304.4,skill:score,"8:2, 13:2, 16:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,306.04,skill:score,"10:2, 29:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,307.6,skill:score,"23:2, 24:2, 27:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,308.96,skill:score,27:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,311.88,skill:score,"27:2, 32:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,315.04,skill:score,"27:2, 32:2, 35:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,316.52,skill:score,24:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,319.56,skill:score,6:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,320.12,skill:score,"6:2, 21,2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,329.08,skill:score,23:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,331.72,skill:score,"31:2, 13:2, 21:2, 16:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,338.64,skill:score,"21:2, 13:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,342.36,skill:score,"31:2, 21:2, 13:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,349.72,skill:score,"26:2, 21:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,362.32,skill:score,"19:2,",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,363.08,skill:score,"29:2, 3:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,367.6,skill:score,"19:2,",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,368.76,skill:score,"31:2, 13:2, 21:2, 16:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,381.48,skill:score,"7:2, 8:2, 26:2, 19:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,386.12,skill:score,"26:2, 7:2, 8:2, 14:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,395.64,skill:score,26:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,399.96,skill:score,29:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,402.92,skill:score,"31:2, 13:2, 29:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,421.72,skill:score,"31:2, 30:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,437.44,skill:score,"13:2, 16:2, 26:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,441.56,skill:score,"26:2, 24:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,444.32,skill:score,"31:2, 13:2, 21:2",
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,446.72,skill:score,23:2,
P11,sandwich,Subject11_sandwich_merged_for_tagging.mp4,error frame,450.84,skill:score,30:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,14.88,skill:score,"13:2,",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,21.68,skill:score,3:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,23.84,skill:score,"31:2, 13:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,38.04,skill:score,"1:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,44.24,skill:score,"10:2, 1:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,46.6,skill:score,"1:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,50.92,skill:score,"31:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,52,skill:score,"31:2, 13:2, 8:2, 21:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,52.76,skill:score,"29:2, 10:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,55.04,skill:score,"6:2, 8:2, 21:2, 27:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,116.48,skill:score,"6:2, 7:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,120.16,skill:score,27:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,121.72,skill:score,"27:2, 29:2, 10:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,124.52,skill:score,"27:2, 29:2, 3:2, 4:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,128.28,skill:score,"27:2, 29:2, 3:2, 10:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,130.32,skill:score,"27:2, 3>2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,135.24,skill:score,"27:2, 10:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,137,skill:score,32:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,141.12,skill:score,"6:2, 7:2, 13:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,147.32,skill:score,"27:2, 23:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,148.84,skill:score,"27:2, 23:2, 16:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,152.64,skill:score,"31:2, 21:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,153.16,skill:score,"10:2, 13:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,154.84,skill:score,"31:2, 13:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,165.16,skill:score,"28:2, 29:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,166.6,skill:score,"10:2, 13:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,170.8,skill:score,"7:2, 8:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,191.96,skill:score,"10:2, 13:2, 31:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,194.64,skill:score,29:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,198.12,skill:score,"21:2, 6:2, 4:3",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,215.56,skill:score,24:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,229.24,skill:score,3:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,231.24,skill:score,"6:2, 8:2, 21:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,235.72,skill:score,"6:2, 8:2, 21:2, 13:2, 26:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,237.36,skill:score,"9:1, 6:2, 8:2, 21:2, 13:2, 26:2, 14:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,238.72,skill:score,"6:2, 8:2, 21:2, 13:2, 26:2, 14:2, 20:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,240.8,skill:score,24:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,244.8,skill:score,"19:2, 6:2, 7:2, 13:2, 31:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,251.48,skill:score,3:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,262.48,skill:score,"14:2, 13:1, 3:2, 16:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,270.72,skill:score,32:3,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,271.68,skill:score,24:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,291,skill:score,28:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,298.48,skill:score,"6:2, 8:2, 21:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,317.76,skill:score,24:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,322.72,skill:score,"31:2, 3:2, 13:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,346.44,skill:score,"24:2, 23:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,360.36,skill:score,"31:2, 13:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,366.08,skill:score,"29:2, 10:2, 13:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,370.64,skill:score,"1:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,379.32,skill:score,"24:2, 27:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,384.28,skill:score,24:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,395.76,skill:score,"29:2, 10:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,398.76,skill:score,"29:2, 10:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,402.68,skill:score,23:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,407.52,skill:score,"3:2, 23:2, 16:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,410.96,skill:score,"7:2, 10:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,415,skill:score,"1:2, 3:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,418.28,skill:score,26:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,419.48,skill:score,"31:2, 13:2, 21:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,422.28,skill:score,24:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,426.64,skill:score,24:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,429.44,skill:score,24:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,436.28,skill:score,"16:2, 13:2, 31:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,444.8,skill:score,13:1,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,452.92,skill:score,"31:2, 13:1",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,489.8,skill:score,23:2,
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,491.04,skill:score,"24:3, 23:3",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,500.16,skill:score,"3:2, 16:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,507.64,skill:score,"10:2, 31:2, 13:2",
P4,sandwich,Subject4_sandwich_merged_for_tagging.mp4,error frame,513.64,skill:score,"10:2, 31:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,21.48,skill:score,"7:2, 31:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,25.64,skill:score,10:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,26.88,skill:score,"6:2, 21:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,35.84,skill:score,"10:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,45.44,skill:score,"10:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,48.56,skill:score,31:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,51.44,skill:score,"31:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,64.32,skill:score,26:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,70.2,skill:score,"29:2, 16:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,73.92,skill:score,"7:2, 8:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,81.2,skill:score,"3:2, 4:2, 3:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,95.4,skill:score,6:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,98.32,skill:score,"7:2, 8:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,102.16,skill:score,3:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,105.68,skill:score,13:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,110.6,skill:score,"13:2, 3:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,113.92,skill:score,"13:2, 3:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,117.6,skill:score,"13:2,",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,126.16,skill:score,"13:2,3:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,131.36,skill:score,"13:2, 21:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,132.6,skill:score,"31:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,141.04,skill:score,"6:2, 7:3, 8:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,149.28,skill:score,31:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,161.64,skill:score,3:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,162.6,skill:score,28:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,164.92,skill:score,"31:2, 21:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,166.64,skill:score,"31:2, 21:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,167.12,skill:score,28:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,167.44,skill:score,32:2,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,169.76,skill:score,"10:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,172,skill:score,"27:2, 1:2, 3:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,178.64,skill:score,"7:2, 8:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,180.8,skill:score,"31:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,187.76,skill:score,14:3,
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,190.4,skill:score,"31:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,197.16,skill:score,"23:2, 1;2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,198.12,skill:score,"1:2, 3:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,200.64,skill:score,"31:2, 10:2, 13:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,207.04,skill:score,"17:3, 7:2, 8:2",
P10,sandwich,Subject10_sandwich_merged_for_tagging.mp4,error frame,213.96,skill:score,"7:2, 8:2, 3:2",
